NOMBRE_LEY;AÑO;TIPO_LEY;TITULO_LEY
Ley 35/2011;2011;Ley ;Ley 35/2011, de 4 de octubre, sobre titularidad compartida de las explotaciones agrarias. (BOE, núm. 240, de 05 de octubre    de 2011
Ley 36/2011;2011;Ley ;Ley 36/2011, de 10 de octubre, reguladora de la jurisdicción social. (BOE, núm. 245, de 11 de octubre    de 2011
Ley 37/2011;2011;Ley ;Ley 37/2011, de 10 de octubre, de medidas de agilización procesal. (BOE, núm. 245, de 11 de octubre    de 2011
Ley 38/2011;2011;Ley ;Ley 38/2011, de 10 de octubre, de reforma de la Ley 22/2003, de 9 de julio, Concursal. (BOE, núm. 245, de 11 de octubre    de 2011
Real Decreto-ley 1/2011;2011;Real Decreto-ley;Real Decreto-ley 1/2011, de 11 de febrero, de medidas urgentes para promover la transición al empleo estable y la recualificación profesional de las personas desempleadas. (BOE, núm. 37, de 12 de febrero    de 2011
Real Decreto-ley 2/2011;2011;Real Decreto-ley;Real Decreto-ley 2/2011, de 18 de febrero, para el reforzamiento del sistema financiero. (BOE, núm. 43, de 19 de febrero    de 2011
Real Decreto-ley 3/2011;2011;Real Decreto-ley;Real Decreto-ley 3/2011, de 18 de febrero, de medidas urgentes para la mejora de la empleabilidad y la reforma de las políticas activas de empleo. (BOE, núm. 43, de 19 de febrero    de 2011
Real Decreto-ley 4/2011;2011;Real Decreto-ley;Real Decreto-ley 4/2011, de 8 de abril, de medidas urgentes de impulso a la internacionalización mediante la creación de la entidad pública empresarial «Instituto Español de Comercio Exterior» (ICEX
Real Decreto-ley 5/2011;2011;Real Decreto-ley;Real Decreto-ley 5/2011, de 29 de abril, de medidas para la regularización y control del empleo sumergido y fomento de la rehabilitación de viviendas. (BOE, núm. 108, de 06 de mayo       de 2011
Real Decreto-ley 6/2011;2011;Real Decreto-ley;Real Decreto-ley 6/2011, de 13 de mayo, por el que se adoptan medidas urgentes para reparar los daños causados por los movimientos sísmicos acaecidos el 11 de mayo de 2011 en Lorca, Murcia. (BOE, núm. 115, de 14 de mayo       de 2011
Real Decreto-ley 7/2011;2011;Real Decreto-ley;Real Decreto-ley 7/2011, de 10 de junio, de medidas urgentes para la reforma de la negociación colectiva (BOE, núm. 139, de 11 de junio      de 2011
Real Decreto-ley 8/2011;2011;Real Decreto-ley;Real Decreto-ley 8/2011, de 1 de julio, de medidas de apoyo a los deudores hipotecarios, de control del gasto público y cancelación de deudas con empresas y autónomos contraídas por las entidades locales, de fomento de la actividad empresarial e impulso de la rehabilitación y de simplificación administrativa (BOE, núm. 161, de 07 de julio      de 2011
Real Decreto-ley 9/2011;2011;Real Decreto-ley;Real Decreto-ley 9/2011, de 19 de agosto, de medidas para la mejora de la calidad y cohesión del sistema nacional de salud, de contribución a la consolidación fiscal, y de elevación del importe máximo de los avales del Estado para 2011. (BOE, núm. 200, de 20 de agosto     de 2011
Real Decreto-ley 10/2011;2011;Real Decreto-ley ;Real Decreto-ley 10/2011, de 26 de agosto, de medidas urgentes para la promoción del empleo de los jóvenes, el fomento de la estabilidad en el empleo y el mantenimiento del programa de recualificación profesional de las personas que agoten su protección por desempleo. (BOE, núm. 208, de 30 de agosto     de 2011
Real Decreto-ley 11/2011;2011;Real Decreto-ley ;Real Decreto-ley 11/2011, de 26 de agosto, por el que se crea la Comisión de Regulación Económica Aeroportuaria, se regula su composición y funciones, y se modifica el régimen jurídico del personal laboral de Aena. (BOE, núm. 208, de 30 de agosto     de 2011
Real Decreto-ley 12/2011;2011;Real Decreto-ley ;Real Decreto-ley 12/2011, de 26 de agosto, por el que se modifica la Ley 1/2000, de 7 de enero, de Enjuiciamiento Civil, para la aplicación del Convenio Internacional sobre el embargo preventivo de buques y se regulan competencias autonómicas en materia de policía de dominio público hidráulico. (BOE, núm. 208, de 30 de agosto     de 2011
Real Decreto-ley 13/2011;2011;Real Decreto-ley ;Real Decreto-ley 13/2011, de 16 de septiembre, por el que se restablece el Impuesto sobre el Patrimonio, con carácter temporal. (BOE, núm. 224, de 17 de septiembre de 2011
Real Decreto-ley 14/2011;2011;Real Decreto-ley ;Real Decreto-ley 14/2011, de 16 de septiembre, de medidas complementarias en materia de políticas de empleo y de regulación del régimen de actividad de las Fuerzas y Cuerpos de Seguridad del Estado. (BOE, núm. 226, de 20 de septiembre de 2011
Real Decreto-ley 15/2011;2011;Real Decreto-ley ;Real Decreto-ley 15/2011, de 14 de octubre, por el que se conceden créditos extraordinarios y suplementos de crédito por importe de 4.221.162.023,96 euros, para atender obligaciones del Ministerio de Trabajo e Inmigración y de otros departamentos ministeriales. (BOE, núm. 249, de 15 de octubre    de 2011
Real Decreto-ley 16/2011;2011;Real Decreto-ley ;Real Decreto-ley 16/2011, de 14 de octubre, por el que se crea el Fondo de Garantía de Depósitos de Entidades de Crédito (BOE, núm. 249, de 15 de octubre    de 2011
Real Decreto-ley 17/2011;2011;Real Decreto-ley ;Real Decreto-ley 17/2011, de 31 de octubre, por el que se establecen medidas complementarias para paliar los daños producidos por los movimientos sísmicos acaecidos en Lorca el 11 de mayo de 2011, se modifica el Real Decreto-ley 6/2011, de 13 de mayo, y se adoptan medidas fiscales y laborales respecto de la isla de el Hierro. (BOE, núm. 263, de 01 de noviembre  de 2011
Real Decreto-ley 18/2011;2011;Real Decreto-ley ;Real Decreto-ley 18/2011, de 18 de noviembre, por el que se regulan las bonificaciones de cuotas a la Seguridad Social de los contratos de trabajo celebrados con personas con discapacidad por la Organización Nacional de Ciegos Españoles (ONCE) y se establecen medidas de Seguridad Social para las personas trabajadoras afectadas por la crisis de la bacteria "E.coli". (BOE, núm. 279, de 19 de noviembre  de 2011
Real Decreto-ley 19/2011;2011;Real Decreto-ley ;Real Decreto-ley 19/2011, de 2 de diciembre, por el que se modifica el Real Decreto-ley 16/2011, de 14 de octubre, por el que se crea el Fondo de Garantía de Depósitos de Entidades de Crédito. (BOE, núm. 291, de 03 de diciembre  de 2011
Real Decreto-ley 20/2011;2011;Real Decreto-ley ;Real Decreto-ley 20/2011, de 30 de diciembre, de medidas urgentes en materia presupuestaria, tributaria y financiera para la corrección del déficit público. (BOE, núm. 315, de 31 de diciembre  de 2011
Real Decreto Legislativo 1/2011;2011;Real Decreto Legislativo;Real Decreto Legislativo 1/2011, de 1 de julio, por el que se aprueba el texto refundido de la Ley de Auditoría de Cuentas. (BOE, núm. 157, de 02 de julio      de 2011
Real Decreto Legislativo 2/2011;2011;Real Decreto Legislativo;Real Decreto Legislativo 2/2011, de 5 de septiembre, por el que se aprueba el Texto Refundido de la Ley de Puertos del Estado y de la Marina Mercante. (BOE, núm. 253, de 20 de octubre    de 2011
Real Decreto Legislativo 3/2011;2011;Real Decreto Legislativo;Real Decreto Legislativo 3/2011, de 14 de noviembre, por el que se aprueba el texto refundido de la Ley de Contratos del Sector Público. (BOE, núm. 276, de 16 de noviembre  de 2011
Ley Orgánica 1/2010;2010;Ley Orgánica;Ley Orgánica 1/2010, de 19 de febrero, de modificación de las leyes orgánicas del Tribunal Constitucional y del Poder Judicial. (BOE, núm. 45, de 20 de febrero    de 2010
Ley Orgánica 2/2010;2010;Ley Orgánica;Ley Orgánica 2/2010, de 3 de marzo, de salud sexual y reproductiva y de la interrupción voluntaria del embarazo. (BOE, núm. 55, de 04 de marzo      de 2010
Ley Orgánica 3/2010;2010;Ley Orgánica;Ley Orgánica 3/2010, de 10 de marzo, de modificación de la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial, y complementaria a la Ley para la ejecución en la Unión Europea de resoluciones judiciales de decomiso por la Comisión de infracciones penales (BOE, núm. 61, de 11 de marzo      de 2010
Ley Orgánica 4/2010;2010;Ley Orgánica;Ley Orgánica 4/2010, de 20 de mayo, del Régimen disciplinario del Cuerpo Nacional de Policía. (BOE, núm. 124, de 21 de mayo       de 2010
Ley Orgánica 5/2010;2010;Ley Orgánica;Ley Orgánica 5/2010, de 22 de junio, por la que se modifica la Ley Orgánica 10/1995, de 23 de noviembre, del Código Penal. (BOE, núm. 152, de 23 de junio      de 2010
Ley Orgánica 6/2010;2010;Ley Orgánica;Ley Orgánica 6/2010, de 27 de julio, complementaria de la Ley 31/2010, de 27 de julio, sobre simplificación del intercambio de información e inteligencia entre los servicios de seguridad de los Estados miembros de la Unión Europea, por la que se modifica la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial. (BOE, núm. 182, de 28 de julio      de 2010
Ley Orgánica 7/2010;2010;Ley Orgánica;Ley Orgánica 7/2010, de 27 de octubre, de reforma de la Ley Orgánica 13/1982, de 10 de agosto, de reintegración y amejoramiento del Régimen Foral de Navarra. (BOE, núm. 261, de 28 de octubre    de 2010
Ley Orgánica 8/2010;2010;Ley Orgánica;Ley Orgánica 8/2010, de 4 de noviembre, de reforma de la Ley Orgánica 5/1985, de 19 de junio, del Régimen Electoral General, y de la Ley Orgánica 2/1979, de 3 de octubre, del Tribunal Constitucional. (BOE, núm. 268, de 05 de noviembre  de 2010
Ley Orgánica 9/2010;2010;Ley Orgánica;Ley Orgánica 9/2010, de 22 de diciembre, por la que se autoriza la ratificación por España del Protocolo por el que se modifica el Protocolo sobre las disposiciones transitorias, anejo al Tratado de la Unión Europea, al Tratado de Funcionamiento de la Unión Europea y al Tratado constitutivo de la Comunidad Europea de la Energía Atómica, firmado en Bruselas el 23 de junio de 2010. (BOE, núm. 311, de 23 de diciembre  de 2010
Ley 1/2010;2010;Ley;Ley 1/2010, de 1 de marzo, de reforma de la Ley 7/1996, de 15 de enero, de Ordenación del Comercio Minorista (BOE, núm. 53, de 02 de marzo      de 2010
Ley 2/2010;2010;Ley;Ley 2/2010, de 1 de marzo, por la que se trasponen determinadas Directivas en el ámbito de la imposición indirecta y se modifica la Ley del Impuesto sobre la Renta de no Residentes para adaptarla a la normativa comunitaria. (BOE, núm. 53, de 02 de marzo      de 2010
Ley 3/2010;2010;Ley;Ley 3/2010, de 10 de marzo, por la que se aprueban medidas urgentes para paliar los daños producidos por los incendios forestales y otras catástrofes naturales ocurridos en varias Comunidades Autónomas. (BOE, núm. 61, de 11 de marzo      de 2010
Ley 4/2010;2010;Ley;Ley 4/2010, de 10 de marzo, para la ejecución en la Unión Europea de resoluciones judiciales de decomiso. (BOE, núm. 61, de 11 de marzo      de 2010
Ley 5/2010;2010;Ley;Ley 5/2010, de 17 de marzo, por la que se modifica la Ley 48/1960, de 21 de julio, de Navegación Aérea (BOE, núm. 67, de 18 de marzo      de 2010
Ley 6/2010;2010;Ley;Ley 6/2010, de 24 de marzo, de modificación del texto refundido de la Ley de Evaluación de Impacto Ambiental de proyectos, aprobado por el Real Decreto Legislativo 1/2008, de 11 de enero. (BOE, núm. 73, de 25 de marzo      de 2010
Ley 7/2010;2010;Ley;Ley 7/2010, de 31 de marzo, General de la Comunicación Audiovisual. (BOE, núm. 79, de 01 de abril      de 2010
Ley 8/2010;2010;Ley;Ley 8/2010, de 31 de marzo, por la que se establece el régimen sancionador previsto en los Reglamentos (CE) relativos al registro, a la evaluación, a la autorización y a la restricción de las sustancias y mezclas químicas (REACH) y sobre la clasificación, el etiquetado y el envasado de sustancias y mezclas (CLP), que lo modifica. (BOE, núm. 79, de 01 de abril      de 2010
Ley 9/2010;2010;Ley;Ley 9/2010, de 14 de abril, por la que se regula la prestación de servicios de tránsito aéreo, se establecen las obligaciones de los proveedores civiles de dichos servicios y se fijan determinadas condiciones laborales para los controladores civiles de tránsito aéreo. (BOE, núm. 91, de 15 de abril      de 2010
Ley 10/2010;2010;Ley ;Ley 10/2010, de 28 de abril, de prevención del blanqueo de capitales y de la financiación del terrorismo. (BOE, núm. 103, de 29 de abril      de 2010
Ley 11/2010;2010;Ley ;Ley 11/2010, de 28 de junio, de reforma del sistema de apoyo financiero a la internacionalización de la empresa española. (BOE, núm. 157, de 29 de junio      de 2010
Ley 12/2010;2010;Ley ;Ley 12/2010, de 30 de junio, por la que se modifica la Ley 19/1988, de 12 de julio, de Auditoría de Cuentas, la Ley 24/1988, de 28 de julio, del Mercado de Valores y el texto refundido de la Ley de Sociedades Anónimas aprobado por el Real Decreto Legislativo 1564/1989, de 22 de diciembre, para su adaptación a la normativa comunitaria (BOE, núm. 159, de 01 de julio      de 2010
Ley 13/2010;2010;Ley ;Ley 13/2010, de 5 de julio, por la que se modifica la Ley 1/2005, de 9 de marzo, por la que se regula el régimen del comercio de derechos de emisión de gases de efecto invernadero, para perfeccionar y ampliar el régimen general de comercio de derechos de emisión e incluir la aviación en el mismo. (BOE, núm. 163, de 06 de julio      de 2010
Ley 14/2010;2010;Ley ;Ley 14/2010, de 5 de julio, sobre las infraestructuras y los servicios de información geográfica en España. (BOE, núm. 163, de 06 de julio      de 2010
Ley 15/2010;2010;Ley ;Ley 15/2010, de 5 de julio, de modificación de la Ley 3/2004, de 29 de diciembre, por la que se establecen medidas de lucha contra la morosidad en las operaciones comerciales (BOE, núm. 163, de 06 de julio      de 2010
Ley 16/2010;2010;Ley ;Ley 16/2010, de 16 de julio, del régimen de cesión de tributos del Estado a la Comunidad Autónoma de Cataluña y de fijación del alcance y condiciones de dicha cesión. (BOE, núm. 173, de 17 de julio      de 2010
Ley 17/2010;2010;Ley ;Ley 17/2010, de 16 de julio, del régimen de cesión de tributos del Estado a la Comunidad Autónoma de Galicia y de fijación del alcance y condiciones de dicha cesión (BOE, núm. 173, de 17 de julio      de 2010
Ley 18/2010;2010;Ley ;Ley 18/2010, de 16 de julio, del régimen de cesión de tributos del Estado a la Comunidad Autónoma de Andalucía y de fijación del alcance y condiciones de dicha cesión (BOE, núm. 173, de 17 de julio      de 2010
Ley 19/2010;2010;Ley ;Ley 19/2010, de 16 de julio, del régimen de cesión de tributos del Estado a la Comunidad Autónoma del Principado de Asturias y de fijación del alcance y condiciones de dicha cesión. (BOE, núm. 173, de 17 de julio      de 2010
Ley 20/2010;2010;Ley ;Ley 20/2010, de 16 de julio, del régimen de cesión de tributos del Estado a la Comunidad Autónoma de Cantabria y de fijación del alcance y condiciones de dicha cesión. (BOE, núm. 173, de 17 de julio      de 2010
Ley 21/2010;2010;Ley ;Ley 21/2010, de 16 de julio, del régimen de cesión de tributos del Estado a la Comunidad Autónoma de La Rioja y de fijación del alcance y condiciones de dicha cesión. (BOE, núm. 173, de 17 de julio      de 2010
Ley 22/2010;2010;Ley ;Ley 22/2010, de 16 de julio, del régimen de cesión de tributos del Estado a la Comunidad Autónoma de la Región de Murcia y de fijación del alcance y condiciones de dicha cesión. (BOE, núm. 173, de 17 de julio      de 2010
Ley 23/2010;2010;Ley ;Ley 23/2010, de 16 de julio, del régimen de cesión de tributos del Estado a la Comunitat Valenciana y de fijación del alcance y condiciones de dicha cesión. (BOE, núm. 173, de 17 de julio      de 2010
Ley 24/2010;2010;Ley ;Ley 24/2010, de 16 de julio, del régimen de cesión de tributos del Estado a la Comunidad Autónoma de Aragón y de fijación del alcance y condiciones de dicha cesión. (BOE, núm. 173, de 17 de julio      de 2010
Ley 25/2010;2010;Ley ;Ley 25/2010, de 16 de julio, del régimen de cesión de tributos del Estado a la Comunidad Autónoma de Castilla-La Mancha y de fijación del alcance y condiciones de dicha cesión. (BOE, núm. 173, de 17 de julio      de 2010
